Empleado1,Empleado2,similarity
Empleado1401,Empleado1042,1.0
Empleado14010,Empleado7267,1.0
Empleado14011,Empleado13654,1.0
Empleado14012,Empleado7600,1.0
Empleado14013,Empleado11258,1.0
Empleado14014,Empleado3243,1.0
Empleado14015,Empleado11741,1.0
Empleado14016,Empleado10446,1.0
Empleado14017,Empleado11831,1.0
Empleado14018,Empleado5542,1.0
Empleado14019,Empleado12928,1.0
Empleado1402,Empleado1519,1.0
Empleado14020,Empleado8084,1.0
Empleado14021,Empleado6347,1.0
Empleado14022,Empleado10952,1.0
Empleado14023,Empleado4160,1.0
Empleado14024,Empleado3241,1.0
Empleado14025,Empleado881,1.0
Empleado14026,Empleado959,1.0
Empleado14027,Empleado13508,1.0
Empleado14028,Empleado4487,1.0
Empleado14029,Empleado6555,1.0
Empleado1403,Empleado494,1.0
Empleado14030,Empleado8229,1.0
Empleado14031,Empleado8446,1.0
Empleado14032,Empleado7282,1.0
Empleado14033,Empleado8739,1.0
Empleado14034,Empleado2448,1.0
Empleado14035,Empleado4410,1.0
Empleado14036,Empleado14055,1.0
Empleado14037,Empleado2872,1.0
Empleado14038,Empleado10098,1.0
Empleado14039,Empleado6545,1.0
Empleado1404,Empleado267,1.0
Empleado14040,Empleado14082,1.0
Empleado14041,Empleado12104,1.0
Empleado14042,Empleado12816,1.0
Empleado14043,Empleado9947,1.0
Empleado14044,Empleado5331,1.0
Empleado14045,Empleado11673,1.0
Empleado14046,Empleado9812,1.0
Empleado14047,Empleado6854,1.0
Empleado14048,Empleado13483,1.0
Empleado14049,Empleado12088,1.0
Empleado1405,Empleado5941,1.0
Empleado14050,Empleado10825,1.0
Empleado14051,Empleado10039,1.0
Empleado14052,Empleado9454,1.0
Empleado14053,Empleado2386,1.0
Empleado14054,Empleado11843,1.0
Empleado14055,Empleado11844,1.0
Empleado14056,Empleado13002,1.0
Empleado14057,Empleado13371,1.0
Empleado14058,Empleado11457,1.0
Empleado14059,Empleado480,1.0
Empleado1406,Empleado7880,1.0
Empleado14060,Empleado9051,1.0
Empleado14061,Empleado14177,1.0
Empleado14065,Empleado8357,1.0
Empleado14066,Empleado9806,1.0
Empleado14067,Empleado5968,1.0
Empleado14068,Empleado4750,1.0
Empleado14069,Empleado5699,1.0
Empleado1407,Empleado1636,1.0
Empleado14070,Empleado10701,1.0
Empleado14071,Empleado7974,1.0
Empleado14072,Empleado12971,1.0
Empleado14073,Empleado9443,1.0
Empleado14074,Empleado11930,1.0
Empleado14075,Empleado5847,1.0
Empleado14076,Empleado13673,1.0
Empleado14077,Empleado4925,1.0
Empleado14078,Empleado72,1.0
Empleado14079,Empleado6312,1.0
Empleado1408,Empleado13872,1.0
Empleado14080,Empleado11794,1.0
Empleado14081,Empleado12146,1.0
Empleado14082,Empleado14040,1.0
Empleado14083,Empleado14329,1.0
Empleado14084,Empleado10196,1.0
Empleado14085,Empleado8598,1.0
Empleado14086,Empleado10958,1.0
Empleado14087,Empleado9355,1.0
Empleado14088,Empleado14477,1.0
Empleado14089,Empleado238,1.0
Empleado1409,Empleado10913,1.0
Empleado14090,Empleado8087,1.0
Empleado14091,Empleado10393,1.0
Empleado14092,Empleado2648,1.0
Empleado14093,Empleado5152,1.0
Empleado14094,Empleado7347,1.0
Empleado14095,Empleado10800,1.0
Empleado14096,Empleado6112,1.0
Empleado14097,Empleado6364,1.0
Empleado14098,Empleado9027,1.0
Empleado14099,Empleado1423,1.0
Empleado141,Empleado1761,1.0
Empleado1410,Empleado1400,1.0
Empleado14100,Empleado12889,1.0
Empleado14101,Empleado12967,1.0
Empleado14102,Empleado12207,1.0
Empleado14103,Empleado980,1.0
Empleado14104,Empleado11990,1.0
Empleado14105,Empleado13232,1.0
Empleado14106,Empleado6305,1.0
Empleado14107,Empleado2824,1.0
Empleado14108,Empleado8277,1.0
Empleado14109,Empleado5326,1.0
Empleado1411,Empleado4861,1.0
Empleado14110,Empleado2653,1.0
Empleado14111,Empleado9054,1.0
Empleado14112,Empleado14351,1.0
Empleado14113,Empleado5852,1.0
Empleado14114,Empleado3458,1.0
Empleado14115,Empleado13421,1.0
Empleado14116,Empleado2565,1.0
Empleado14117,Empleado7168,1.0
Empleado14118,Empleado8202,1.0
Empleado14119,Empleado13560,1.0
Empleado1412,Empleado3827,1.0
Empleado14120,Empleado2662,1.0
Empleado14121,Empleado2159,1.0
Empleado14122,Empleado3375,1.0
Empleado14123,Empleado1571,1.0
Empleado14124,Empleado11995,1.0
Empleado14125,Empleado1623,1.0
Empleado14126,Empleado3758,1.0
Empleado14127,Empleado5052,1.0
Empleado14128,Empleado13417,1.0
Empleado14129,Empleado1448,1.0
Empleado1413,Empleado6642,1.0
Empleado14130,Empleado11182,1.0
Empleado14131,Empleado5022,1.0
Empleado14132,Empleado9195,1.0
Empleado14133,Empleado8220,1.0
Empleado14134,Empleado5982,1.0
Empleado14135,Empleado11678,1.0
Empleado14136,Empleado3428,1.0
Empleado14137,Empleado5854,1.0
Empleado14138,Empleado775,1.0
Empleado14139,Empleado12845,1.0
Empleado1414,Empleado14939,1.0
Empleado14140,Empleado11760,1.0
Empleado14141,Empleado11863,1.0
Empleado14142,Empleado12554,1.0
Empleado14143,Empleado10463,1.0
Empleado14144,Empleado817,1.0
Empleado14145,Empleado6299,1.0
Empleado14146,Empleado8497,1.0
Empleado14147,Empleado5509,1.0
Empleado14148,Empleado9394,1.0
Empleado14149,Empleado9458,1.0
Empleado1415,Empleado13216,1.0
Empleado14150,Empleado3314,1.0
Empleado14151,Empleado8682,1.0
Empleado14152,Empleado14093,1.0
Empleado14153,Empleado7452,1.0
Empleado14154,Empleado2327,1.0
Empleado14155,Empleado7665,1.0
Empleado14156,Empleado8587,1.0
Empleado14157,Empleado3105,1.0
Empleado14158,Empleado2496,1.0
Empleado14159,Empleado6209,1.0
Empleado1416,Empleado591,1.0
Empleado14160,Empleado1611,1.0
Empleado14161,Empleado9673,1.0
Empleado14162,Empleado2787,1.0
Empleado14164,Empleado10694,1.0
Empleado14165,Empleado4863,1.0
Empleado14166,Empleado11749,1.0
Empleado14167,Empleado2930,1.0
Empleado14168,Empleado8577,1.0
Empleado14169,Empleado7716,1.0
Empleado1417,Empleado6029,1.0
Empleado14170,Empleado11322,1.0
Empleado14171,Empleado9146,1.0
Empleado14172,Empleado3488,1.0
Empleado14173,Empleado28,1.0
Empleado14174,Empleado10417,1.0
Empleado14175,Empleado9903,1.0
Empleado14176,Empleado8478,1.0
Empleado14177,Empleado10214,1.0
Empleado14178,Empleado3282,1.0
Empleado14179,Empleado7408,1.0
Empleado1418,Empleado14338,1.0
Empleado14180,Empleado14492,1.0
Empleado14181,Empleado3,1.0
Empleado14182,Empleado2403,1.0
Empleado14183,Empleado9419,1.0
Empleado14184,Empleado6729,1.0
Empleado14185,Empleado2961,1.0
Empleado14186,Empleado8954,1.0
Empleado14187,Empleado5656,1.0
Empleado14188,Empleado4663,1.0
Empleado14189,Empleado14208,1.0
Empleado1419,Empleado12289,1.0
Empleado14190,Empleado9781,1.0
Empleado14191,Empleado12956,1.0
Empleado14192,Empleado4463,1.0
Empleado14193,Empleado12253,1.0
Empleado14194,Empleado3870,1.0
Empleado14195,Empleado11771,1.0
Empleado14196,Empleado10789,1.0
Empleado14197,Empleado4250,1.0
Empleado14198,Empleado3403,1.0
Empleado14199,Empleado13991,1.0
Empleado142,Empleado1055,1.0
Empleado1420,Empleado14582,1.0
Empleado14200,Empleado2038,1.0
Empleado14201,Empleado7491,1.0
Empleado14202,Empleado14438,1.0
Empleado14203,Empleado7940,1.0
Empleado14204,Empleado4466,1.0
Empleado14205,Empleado3353,1.0
Empleado14206,Empleado5001,1.0
Empleado14207,Empleado13904,1.0
Empleado14208,Empleado6215,1.0
Empleado14209,Empleado5958,1.0
Empleado1421,Empleado9362,1.0
Empleado14210,Empleado5555,1.0
Empleado14211,Empleado13356,1.0
Empleado14212,Empleado2903,1.0
Empleado14213,Empleado592,1.0
Empleado14214,Empleado4512,1.0
Empleado14215,Empleado1987,1.0
Empleado14216,Empleado3453,1.0
Empleado14217,Empleado12326,1.0
Empleado14218,Empleado442,1.0
Empleado14219,Empleado12682,1.0
Empleado1422,Empleado1511,1.0
Empleado14220,Empleado911,1.0
Empleado14221,Empleado4220,1.0
Empleado14222,Empleado14696,1.0
Empleado14223,Empleado12074,1.0
Empleado14224,Empleado890,1.0
Empleado14225,Empleado8467,1.0
Empleado14226,Empleado3026,1.0
Empleado14227,Empleado443,1.0
Empleado14228,Empleado12017,1.0
Empleado14229,Empleado33,1.0
Empleado1423,Empleado4498,1.0
Empleado14230,Empleado13203,1.0
Empleado14231,Empleado14354,1.0
Empleado14232,Empleado406,1.0
Empleado14233,Empleado1192,1.0
Empleado14234,Empleado38,1.0
Empleado14235,Empleado1763,1.0
Empleado14236,Empleado631,1.0
Empleado14237,Empleado1521,1.0
Empleado14238,Empleado5069,1.0
Empleado14239,Empleado11850,1.0
Empleado1424,Empleado1115,1.0
Empleado14240,Empleado6358,1.0
Empleado14241,Empleado14252,1.0
Empleado14242,Empleado626,1.0
Empleado14243,Empleado1029,1.0
Empleado14244,Empleado14821,1.0
Empleado14245,Empleado1460,1.0
Empleado14246,Empleado247,1.0
Empleado14247,Empleado3854,1.0
Empleado14248,Empleado12695,1.0
Empleado14249,Empleado17,1.0
Empleado1425,Empleado55,1.0
Empleado14250,Empleado14861,1.0
Empleado14251,Empleado14297,1.0
Empleado14252,Empleado14241,1.0
Empleado14253,Empleado6189,1.0
Empleado14254,Empleado14626,1.0
Empleado14255,Empleado287,1.0
Empleado14256,Empleado12611,1.0
Empleado14257,Empleado14690,1.0
Empleado14258,Empleado14814,1.0
Empleado14259,Empleado12587,1.0
Empleado1426,Empleado11525,1.0
Empleado14260,Empleado4949,1.0
Empleado14261,Empleado12092,1.0
Empleado14262,Empleado1616,1.0
Empleado14263,Empleado12864,1.0
Empleado14264,Empleado14320,1.0
Empleado14265,Empleado14819,1.0
Empleado14266,Empleado12618,1.0
Empleado14267,Empleado205,1.0
Empleado14268,Empleado1098,1.0
Empleado14269,Empleado12159,1.0
Empleado1427,Empleado1890,1.0
Empleado14270,Empleado14453,1.0
Empleado14271,Empleado12128,1.0
Empleado14272,Empleado5522,1.0
Empleado14273,Empleado4272,1.0
Empleado14274,Empleado1809,1.0
Empleado14275,Empleado12454,1.0
Empleado14276,Empleado12386,1.0
Empleado14277,Empleado1015,1.0
Empleado14278,Empleado7317,1.0
Empleado14279,Empleado12071,1.0
Empleado1428,Empleado1766,1.0
Empleado14280,Empleado10417,1.0
Empleado14281,Empleado5244,1.0
Empleado14282,Empleado12546,1.0
Empleado14283,Empleado3109,1.0
Empleado14284,Empleado275,1.0
Empleado14285,Empleado6637,1.0
Empleado14286,Empleado1957,1.0
Empleado14287,Empleado144,1.0
Empleado14288,Empleado22,1.0
Empleado14289,Empleado14966,1.0
Empleado1429,Empleado6257,1.0
Empleado14290,Empleado29,1.0
Empleado14291,Empleado12112,1.0
Empleado14292,Empleado374,1.0
Empleado14293,Empleado7970,1.0
Empleado14294,Empleado626,1.0
Empleado14295,Empleado10247,1.0
Empleado14296,Empleado13684,1.0
Empleado14297,Empleado125,1.0
Empleado14298,Empleado12699,1.0
Empleado14299,Empleado2179,1.0
Empleado143,Empleado1728,1.0
Empleado1430,Empleado1773,1.0
Empleado14300,Empleado1204,1.0
Empleado14301,Empleado9841,1.0
Empleado14302,Empleado1130,1.0
Empleado14303,Empleado1237,1.0
Empleado14304,Empleado11666,1.0
Empleado14305,Empleado94,1.0
Empleado14306,Empleado7462,1.0
Empleado14307,Empleado14864,1.0
Empleado14308,Empleado346,1.0
Empleado14309,Empleado1840,1.0
Empleado1431,Empleado255,1.0
Empleado14310,Empleado1302,1.0
Empleado14311,Empleado1192,1.0
Empleado14312,Empleado4293,1.0
Empleado14313,Empleado2917,1.0
Empleado14314,Empleado5309,1.0
Empleado14315,Empleado1168,1.0
Empleado14316,Empleado530,1.0
Empleado14317,Empleado9034,1.0
Empleado14318,Empleado4077,1.0
Empleado14319,Empleado502,1.0
Empleado1432,Empleado14850,1.0
Empleado14320,Empleado14264,1.0
Empleado14321,Empleado10444,1.0
Empleado14322,Empleado13460,1.0
Empleado14323,Empleado559,1.0
Empleado14324,Empleado32,1.0
Empleado14325,Empleado801,1.0
Empleado14326,Empleado6119,1.0
Empleado14327,Empleado812,1.0
Empleado14328,Empleado2367,1.0
Empleado14329,Empleado14083,1.0
Empleado1433,Empleado7859,1.0
Empleado14330,Empleado12678,1.0
Empleado14331,Empleado97,1.0
Empleado14332,Empleado238,1.0
Empleado14333,Empleado5863,1.0
Empleado14334,Empleado12369,1.0
Empleado14335,Empleado7188,1.0
Empleado14336,Empleado12419,1.0
Empleado14337,Empleado14862,1.0
Empleado14338,Empleado1418,1.0
Empleado14339,Empleado83,1.0
Empleado1434,Empleado14987,1.0
Empleado14340,Empleado10251,1.0
Empleado14341,Empleado14965,1.0
Empleado14342,Empleado1776,1.0
Empleado14343,Empleado1466,1.0
Empleado14344,Empleado83,1.0
Empleado14345,Empleado9120,1.0
Empleado14346,Empleado4521,1.0
Empleado14347,Empleado12748,1.0
Empleado14348,Empleado12360,1.0
Empleado14349,Empleado296,1.0
Empleado1435,Empleado8655,1.0
Empleado14350,Empleado14638,1.0
Empleado14351,Empleado14112,1.0
Empleado14352,Empleado10100,1.0
Empleado14353,Empleado1216,1.0
Empleado14354,Empleado12033,1.0
Empleado14355,Empleado1736,1.0
Empleado14356,Empleado243,1.0
Empleado14357,Empleado2832,1.0
Empleado14358,Empleado761,1.0
Empleado14359,Empleado4243,1.0
Empleado1436,Empleado12131,1.0
Empleado14360,Empleado811,1.0
Empleado14361,Empleado7555,1.0
Empleado14362,Empleado14863,1.0
Empleado14363,Empleado14715,1.0
Empleado14364,Empleado539,1.0
Empleado14365,Empleado9994,1.0
Empleado14366,Empleado13460,1.0
Empleado14367,Empleado11752,1.0
Empleado14368,Empleado14445,1.0
Empleado14369,Empleado6210,1.0
Empleado1437,Empleado838,1.0
Empleado14370,Empleado14820,1.0
Empleado14371,Empleado12531,1.0
Empleado14372,Empleado12337,1.0
Empleado14373,Empleado183,1.0
Empleado14374,Empleado3450,1.0
Empleado14375,Empleado610,1.0
Empleado14376,Empleado10918,1.0
Empleado14377,Empleado13287,1.0
Empleado14378,Empleado1273,1.0
Empleado14379,Empleado11389,1.0
Empleado1438,Empleado12212,1.0
Empleado14380,Empleado3555,1.0
Empleado14381,Empleado13201,1.0
Empleado14382,Empleado14246,1.0
Empleado14383,Empleado2158,1.0
Empleado14384,Empleado1764,1.0
Empleado14385,Empleado1863,1.0
Empleado14386,Empleado936,1.0
Empleado14387,Empleado8447,1.0
Empleado14388,Empleado8899,1.0
Empleado14389,Empleado9599,1.0
Empleado1439,Empleado245,1.0
Empleado14390,Empleado244,1.0
Empleado14391,Empleado1198,1.0
Empleado14392,Empleado14649,1.0
Empleado14393,Empleado1630,1.0
Empleado14394,Empleado897,1.0
Empleado14395,Empleado10733,1.0
Empleado14396,Empleado1859,1.0
Empleado14397,Empleado11355,1.0
Empleado14398,Empleado14580,1.0
Empleado14399,Empleado14773,1.0
Empleado144,Empleado781,1.0
Empleado1440,Empleado98,1.0
Empleado14400,Empleado1934,1.0
Empleado14401,Empleado12117,1.0
Empleado14402,Empleado12272,1.0
Empleado14403,Empleado14610,1.0
Empleado14404,Empleado9671,1.0
Empleado14405,Empleado5008,1.0
Empleado14406,Empleado12188,1.0
Empleado14407,Empleado13877,1.0
Empleado14408,Empleado12654,1.0
Empleado1441,Empleado3686,1.0
Empleado14410,Empleado1930,1.0
Empleado14411,Empleado12495,1.0
Empleado14412,Empleado11866,1.0
Empleado14413,Empleado2018,1.0
Empleado14414,Empleado6468,1.0
Empleado14415,Empleado4431,1.0
Empleado14416,Empleado312,1.0
Empleado14417,Empleado6986,1.0
Empleado14418,Empleado12608,1.0
Empleado14419,Empleado7633,1.0
Empleado1442,Empleado13993,1.0
Empleado14420,Empleado3361,1.0
Empleado14421,Empleado570,1.0
Empleado14422,Empleado814,1.0
Empleado14423,Empleado13920,1.0
Empleado14424,Empleado14863,1.0
Empleado14425,Empleado9404,1.0
Empleado14426,Empleado620,1.0
Empleado14427,Empleado1047,1.0
Empleado14428,Empleado1766,1.0
Empleado14429,Empleado14975,1.0
Empleado1443,Empleado149,1.0
Empleado14430,Empleado14345,1.0
Empleado14431,Empleado1474,1.0
Empleado14432,Empleado7783,1.0
Empleado14433,Empleado12656,1.0
Empleado14434,Empleado614,1.0
Empleado14435,Empleado14678,1.0
Empleado14436,Empleado12540,1.0
Empleado14437,Empleado12216,1.0
Empleado14438,Empleado5123,1.0
Empleado14439,Empleado14774,1.0
Empleado1444,Empleado12641,1.0
Empleado14440,Empleado1486,1.0
Empleado14441,Empleado8289,1.0
Empleado14442,Empleado11862,1.0
Empleado14443,Empleado1025,1.0
Empleado14444,Empleado11572,1.0
Empleado14445,Empleado12350,1.0
Empleado14446,Empleado722,1.0
Empleado14447,Empleado13487,1.0
Empleado14448,Empleado14968,1.0
Empleado14449,Empleado14986,1.0
Empleado1445,Empleado552,1.0
Empleado14450,Empleado1788,1.0
Empleado14451,Empleado7811,1.0
Empleado14452,Empleado12199,1.0
Empleado14453,Empleado401,1.0
Empleado14454,Empleado13318,1.0
Empleado14455,Empleado12133,1.0
Empleado14456,Empleado14986,1.0
Empleado14457,Empleado2230,1.0
Empleado14458,Empleado707,1.0
Empleado14459,Empleado14825,1.0
Empleado1446,Empleado1643,1.0
Empleado14461,Empleado6101,1.0
Empleado14462,Empleado350,1.0
Empleado14463,Empleado7361,1.0
Empleado14464,Empleado862,1.0
Empleado14465,Empleado6606,1.0
Empleado14466,Empleado10013,1.0
Empleado14467,Empleado6436,1.0
Empleado14468,Empleado14873,1.0
Empleado14469,Empleado12395,1.0
Empleado1447,Empleado10907,1.0
Empleado14470,Empleado1735,1.0
Empleado14471,Empleado1374,1.0
Empleado14472,Empleado1809,1.0
Empleado14473,Empleado1743,1.0
Empleado14474,Empleado6594,1.0
Empleado14475,Empleado14440,1.0
Empleado14476,Empleado14999,1.0
Empleado14477,Empleado14088,1.0
Empleado14478,Empleado2091,1.0
Empleado14479,Empleado12276,1.0
Empleado1448,Empleado14129,1.0
Empleado14480,Empleado10412,1.0
Empleado14481,Empleado12759,1.0
Empleado14482,Empleado9686,1.0
Empleado14483,Empleado1338,1.0
Empleado14484,Empleado14705,1.0
Empleado14485,Empleado3504,1.0
Empleado14486,Empleado813,1.0
Empleado14487,Empleado1003,1.0
Empleado14488,Empleado10146,1.0
Empleado14489,Empleado14267,1.0
Empleado1449,Empleado1736,1.0
Empleado14490,Empleado2972,1.0
Empleado14491,Empleado514,1.0
Empleado14492,Empleado5722,1.0
Empleado14493,Empleado1758,1.0
Empleado14495,Empleado11813,1.0
Empleado14496,Empleado483,1.0
Empleado14497,Empleado12060,1.0
Empleado14498,Empleado532,1.0
Empleado14499,Empleado1445,1.0
Empleado145,Empleado14123,1.0
Empleado1450,Empleado12095,1.0
Empleado14500,Empleado1487,1.0
Empleado14501,Empleado11956,1.0
Empleado14502,Empleado1480,1.0
Empleado14503,Empleado1228,1.0
Empleado14504,Empleado3156,1.0
Empleado14505,Empleado14569,1.0
Empleado14506,Empleado14544,1.0
Empleado14507,Empleado1887,1.0
Empleado14508,Empleado660,1.0
Empleado14509,Empleado613,1.0
Empleado1451,Empleado12007,1.0
Empleado14510,Empleado12287,1.0
Empleado14511,Empleado426,1.0
Empleado14512,Empleado11867,1.0
Empleado14513,Empleado12335,1.0
Empleado14514,Empleado4027,1.0
Empleado14515,Empleado222,1.0
Empleado14516,Empleado359,1.0
Empleado14517,Empleado5684,1.0
Empleado14518,Empleado12074,1.0
Empleado14519,Empleado12576,1.0
Empleado1452,Empleado3980,1.0
Empleado14520,Empleado699,1.0
Empleado14521,Empleado9385,1.0
Empleado14522,Empleado989,1.0
Empleado14523,Empleado12742,1.0
Empleado14524,Empleado1891,1.0
Empleado14525,Empleado1539,1.0
Empleado14526,Empleado12015,1.0
Empleado14527,Empleado12056,1.0
Empleado14528,Empleado7803,1.0
Empleado14529,Empleado1005,1.0
Empleado1453,Empleado4465,1.0
Empleado14530,Empleado826,1.0
Empleado14531,Empleado1602,1.0
Empleado14532,Empleado7332,1.0
Empleado14533,Empleado15,1.0
Empleado14534,Empleado1834,1.0
Empleado14535,Empleado7898,1.0
Empleado14536,Empleado12672,1.0
Empleado14537,Empleado11912,1.0
Empleado14538,Empleado1716,1.0
Empleado14539,Empleado14530,1.0
Empleado1454,Empleado2456,1.0
Empleado14540,Empleado2980,1.0
Empleado14541,Empleado12311,1.0
Empleado14542,Empleado1486,1.0
Empleado14543,Empleado6386,1.0
Empleado14544,Empleado14506,1.0
Empleado14545,Empleado1682,1.0
Empleado14546,Empleado906,1.0
Empleado14547,Empleado12524,1.0
Empleado14548,Empleado6124,1.0
Empleado14549,Empleado13523,1.0
Empleado1455,Empleado11457,1.0
Empleado14550,Empleado14440,1.0
Empleado14551,Empleado14956,1.0
Empleado14552,Empleado14541,1.0
Empleado14553,Empleado954,1.0
Empleado14554,Empleado12328,1.0
Empleado14555,Empleado6215,1.0
Empleado14556,Empleado10316,1.0
Empleado14557,Empleado595,1.0
Empleado14558,Empleado518,1.0
Empleado14559,Empleado13908,1.0
Empleado1456,Empleado13790,1.0
Empleado14560,Empleado1575,1.0
Empleado14561,Empleado12599,1.0
Empleado14562,Empleado750,1.0
Empleado14563,Empleado12612,1.0
Empleado14564,Empleado10107,1.0
Empleado14565,Empleado13087,1.0
Empleado14566,Empleado559,1.0
Empleado14567,Empleado11145,1.0
Empleado14568,Empleado14644,1.0
Empleado14569,Empleado14505,1.0
Empleado1457,Empleado982,1.0
Empleado14570,Empleado12468,1.0
Empleado14571,Empleado11722,1.0
Empleado14572,Empleado1552,1.0
Empleado14573,Empleado12045,1.0
Empleado14574,Empleado13499,1.0
Empleado14575,Empleado8994,1.0
Empleado14576,Empleado6002,1.0
Empleado14577,Empleado1059,1.0
Empleado14578,Empleado5682,1.0
Empleado14579,Empleado976,1.0
Empleado1458,Empleado834,1.0
Empleado14580,Empleado12111,1.0
Empleado14581,Empleado4547,1.0
Empleado14582,Empleado1031,1.0
Empleado14583,Empleado7554,1.0
Empleado14584,Empleado748,1.0
Empleado14585,Empleado4381,1.0
Empleado14586,Empleado1091,1.0
Empleado14587,Empleado10014,1.0
Empleado14588,Empleado11081,1.0
Empleado14589,Empleado3189,1.0
Empleado1459,Empleado12454,1.0
Empleado14590,Empleado1564,1.0
Empleado14591,Empleado10961,1.0
Empleado14592,Empleado10264,1.0
Empleado14593,Empleado12724,1.0
Empleado14594,Empleado814,1.0
Empleado14595,Empleado337,1.0
Empleado14596,Empleado12660,1.0
Empleado14597,Empleado1282,1.0
Empleado14598,Empleado12995,1.0
Empleado14599,Empleado594,1.0
Empleado146,Empleado14,1.0
Empleado1460,Empleado12034,1.0
Empleado14600,Empleado666,1.0
Empleado14601,Empleado14625,1.0
Empleado14602,Empleado14686,1.0
Empleado14603,Empleado4885,1.0
Empleado14604,Empleado1694,1.0
Empleado14605,Empleado7178,1.0
Empleado14606,Empleado261,1.0
Empleado14607,Empleado13586,1.0
Empleado14608,Empleado12704,1.0
Empleado14609,Empleado1848,1.0
Empleado1461,Empleado1679,1.0
Empleado14610,Empleado14403,1.0
Empleado14611,Empleado10828,1.0
Empleado14612,Empleado12688,1.0
Empleado14613,Empleado402,1.0
Empleado14614,Empleado14982,1.0
Empleado14615,Empleado2919,1.0
Empleado14616,Empleado3887,1.0
